event_id,source,source_row,equipment,component,event_type,severity,symptom,recommended_action,status,running_hours,ship_speed,lever_position,gt_shaft_torque_knm,gt_rpm,gas_generator_rpm,hp_turbine_exit_temp_c,compressor_outlet_temp_c,hp_turbine_exit_pressure_bar,compressor_outlet_pressure_bar,gt_exhaust_pressure_bar,fuel_flow_kg_s,compressor_decay,turbine_decay,text
sensor-819-compressor,data.csv,819,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,820,3.0,1.138,7415.714,1366.09,6721.355,667.745,580.068,1.334,7.237,1.019,0.328,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 820. Ship speed: 3.0 knots. GT RPM: 1366.09. Fuel flow: 0.328 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-820-compressor,data.csv,820,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,821,6.0,2.088,5195.417,1345.73,6835.858,583.912,571.92,1.27,6.863,1.019,0.238,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 821. Ship speed: 6.0 knots. GT RPM: 1345.73. Fuel flow: 0.238 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-821-compressor,data.csv,821,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,822,9.0,3.144,8380.166,1386.763,7138.476,593.924,584.976,1.388,7.48,1.02,0.249,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 822. Ship speed: 9.0 knots. GT RPM: 1386.763. Fuel flow: 0.249 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-822-compressor,data.csv,822,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,823,12.0,4.161,14725.046,1547.472,7811.849,648.488,611.075,1.655,8.892,1.022,0.346,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 823. Ship speed: 12.0 knots. GT RPM: 1547.472. Fuel flow: 0.346 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-823-compressor,data.csv,823,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,824,15.0,5.14,21637.642,1924.335,8503.716,717.072,642.505,2.076,11.053,1.026,0.506,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 824. Ship speed: 15.0 knots. GT RPM: 1924.335. Fuel flow: 0.506 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-824-compressor,data.csv,824,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,825,18.0,6.175,29795.958,2307.288,8838.523,784.331,672.749,2.498,13.183,1.03,0.688,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 825. Ship speed: 18.0 knots. GT RPM: 2307.288. Fuel flow: 0.688 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-825-compressor,data.csv,825,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,826,21.0,7.148,38978.65,2678.075,9137.463,839.238,696.753,2.958,15.466,1.035,0.885,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 826. Ship speed: 21.0 knots. GT RPM: 2678.075. Fuel flow: 0.885 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-826-compressor,data.csv,826,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,827,24.0,8.206,50997.095,3087.616,9321.429,936.657,738.68,3.567,18.365,1.041,1.209,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 827. Ship speed: 24.0 knots. GT RPM: 3087.616. Fuel flow: 1.209 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-827-compressor,data.csv,827,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,828,27.0,9.3,72772.545,3560.432,9785.044,1100.672,786.151,4.485,22.477,1.049,1.8,0.953,0.988,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 828. Ship speed: 27.0 knots. GT RPM: 3560.432. Fuel flow: 1.8 kg/s. Compressor decay: 0.953. Turbine decay: 0.988."
sensor-828-compressor,data.csv,828,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,829,3.0,1.138,6973.826,1337.875,6705.866,662.607,577.863,1.314,7.132,1.019,0.33,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 829. Ship speed: 3.0 knots. GT RPM: 1337.875. Fuel flow: 0.33 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-829-compressor,data.csv,829,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,830,6.0,2.088,5284.236,1346.183,6838.668,585.537,572.196,1.273,6.876,1.019,0.24,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 830. Ship speed: 6.0 knots. GT RPM: 1346.183. Fuel flow: 0.24 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-830-compressor,data.csv,830,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,831,9.0,3.144,8380.316,1386.764,7141.07,593.115,584.828,1.388,7.473,1.02,0.249,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 831. Ship speed: 9.0 knots. GT RPM: 1386.764. Fuel flow: 0.249 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-831-compressor,data.csv,831,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,832,12.0,4.161,14725.056,1547.472,7813.87,647.613,610.915,1.655,8.883,1.022,0.346,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 832. Ship speed: 12.0 knots. GT RPM: 1547.472. Fuel flow: 0.346 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-832-compressor,data.csv,832,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,833,15.0,5.14,21637.769,1924.337,8504.63,716.105,642.324,2.075,11.041,1.026,0.505,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 833. Ship speed: 15.0 knots. GT RPM: 1924.337. Fuel flow: 0.505 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-833-compressor,data.csv,833,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,834,18.0,6.175,29796.193,2307.276,8839.552,783.241,672.53,2.498,13.17,1.03,0.686,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 834. Ship speed: 18.0 knots. GT RPM: 2307.276. Fuel flow: 0.686 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-834-compressor,data.csv,834,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,835,21.0,7.148,38978.325,2678.076,9137.969,838.217,696.585,2.957,15.449,1.035,0.884,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 835. Ship speed: 21.0 knots. GT RPM: 2678.076. Fuel flow: 0.884 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-835-compressor,data.csv,835,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,836,24.0,8.206,50996.966,3087.614,9321.785,935.644,738.521,3.566,18.344,1.041,1.207,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 836. Ship speed: 24.0 knots. GT RPM: 3087.614. Fuel flow: 1.207 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-836-compressor,data.csv,836,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,837,27.0,9.3,72774.047,3560.426,9785.8,1099.802,786.017,4.484,22.45,1.049,1.798,0.953,0.989,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 837. Ship speed: 27.0 knots. GT RPM: 3560.426. Fuel flow: 1.798 kg/s. Compressor decay: 0.953. Turbine decay: 0.989."
sensor-837-compressor,data.csv,837,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,838,3.0,1.138,5857.753,1320.913,6696.907,636.612,573.428,1.278,6.926,1.019,0.303,0.953,0.99,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 838. Ship speed: 3.0 knots. GT RPM: 1320.913. Fuel flow: 0.303 kg/s. Compressor decay: 0.953. Turbine decay: 0.99."
sensor-838-compressor,data.csv,838,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,839,6.0,2.088,4764.019,1344.503,6840.153,570.99,570.117,1.256,6.783,1.019,0.223,0.953,0.99,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 839. Ship speed: 6.0 knots. GT RPM: 1344.503. Fuel flow: 0.223 kg/s. Compressor decay: 0.953. Turbine decay: 0.99."
sensor-839-compressor,data.csv,839,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,840,9.0,3.144,8380.38,1386.764,7143.658,592.308,584.679,1.387,7.466,1.02,0.248,0.953,0.99,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 840. Ship speed: 9.0 knots. GT RPM: 1386.764. Fuel flow: 0.248 kg/s. Compressor decay: 0.953. Turbine decay: 0.99."
sensor-840-compressor,data.csv,840,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.953.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,841,12.0,4.161,14725.139,1547.473,7815.899,646.741,610.756,1.655,8.874,1.022,0.345,0.953,0.99,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.953.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 841. Ship speed: 12.0 knots. GT RPM: 1547.473. Fuel flow: 0.345 kg/s. Compressor decay: 0.953. Turbine decay: 0.99."
